Store Name,Record ID,Likelyname,retailername,group
SAN ANTONIO MEAT MARKET,256804,SAN ANTONIO MEAT MARKET,SAN ANTONIO MEAT MARKET,12
SAN CARLO ITALIAN IMPORT,722436,SAN CARLO ITALIAN IMPORT,SAN CARLO ITALIAN IMPORT,12
SAN DIEGO MARKET,371923,SAN DIEGO MARKET,SAN DIEGO MARKET,12
SAN DIMAS FARMERS MKT,440514,SAN DIMAS FARMERS MKT,SAN DIMAS FARMERS MKT,12
SAN DIMAS LIQUOR,426937,SAN DIMAS LIQUOR,SAN DIMAS LIQUOR,12
SAN DIMAS RANCH MARKET,314463,SAN DIMAS RANCH MARKET,SAN DIMAS RANCH MARKET,12
SAN FRANCISCO DELI & MARKET,474144,SAN FRANCISCO DELI MARKET,SAN FRANCISCO DELI MARKET,12
SAN GABRIEL FARMS MARKET,567879,SAN GABRIEL FARMS MARKET,SAN GABRIEL FARMS MARKET,12
SAN ISIDRO #2,349655,SAN ISIDRO,SAN ISIDRO,12
SAN ISIDRO MARKET #2,616407,SAN ISIDRO MARKET,SAN ISIDRO MARKET,12
SAN JUAN BAKERY,298220,SAN JUAN BAKERY,SAN JUAN BAKERY,12
SAN JUAN D' DIOS BAKERY,323637,SAN JUAN D DIOS BAKERY,SAN JUAN D DIOS BAKERY,12
SAN JUAN MARKET,420175,SAN JUAN MARKET,SAN JUAN MARKET,12
SAN JUAN MARKET,472675,SAN JUAN MARKET,SAN JUAN MARKET,12
SAN JUAN MEAT MARKET,414662,SAN JUAN MEAT MARKET,SAN JUAN MEAT MARKET,12
SAN JUDAS JR MINI MARKET,245994,SAN JUDAS JR MINI MARKET,SAN JUDAS JR MINI MARKET,12
SAN JUDAS MARKET,724601,SAN JUDAS MARKET,SAN JUDAS MARKET,12
SAN MIGUEL CARNICERIA Y TAQUERIA,714154,SAN MIGUEL CARNICERIA Y TAQUERIA,SAN MIGUEL CARNICERIA Y TAQUERIA,12
SAN MIGUEL MARKET,429936,SAN MIGUEL MARKET,SAN MIGUEL MARKET,12
SAN MIGUEL MARKET,242842,SAN MIGUEL MARKET,SAN MIGUEL MARKET,12
SAN MIGUEL MARKET,326620,SAN MIGUEL MARKET,SAN MIGUEL MARKET,12
SAN MIGUEL SEAFOOD MARKET,517937,SAN MIGUEL SEAFOOD MARKET,SAN MIGUEL SEAFOOD MARKET,12
SAN PEDRO DISCOUNT MARKET,482503,SAN PEDRO DISCOUNT MARKET,SAN PEDRO DISCOUNT MARKET,12
SAN PEDRO DISCOUNT MARKET,463149,SAN PEDRO DISCOUNT MARKET,SAN PEDRO DISCOUNT MARKET,12
SAN PEDRO DISCOUNT MARKET,544529,SAN PEDRO DISCOUNT MARKET,SAN PEDRO DISCOUNT MARKET,12
SAN PEDRO FARM MARKET,362261,SAN PEDRO FARM MARKET,SAN PEDRO FARM MARKET,12
SAN PEDRO FARM MARKET,226798,SAN PEDRO FARM MARKET,SAN PEDRO FARM MARKET,12
SAN PEDRO FARM MARKET,690837,SAN PEDRO FARM MARKET,SAN PEDRO FARM MARKET,12
SAN PEDRO FISH & OYSTER CORP,725299,SAN PEDRO FISH OYSTER CORP,SAN PEDRO FISH OYSTER CORP,12
SAN PEDRO MARKET,311709,SAN PEDRO MARKET,SAN PEDRO MARKET,12
SAN PEDRO MARKET,237635,SAN PEDRO MARKET,SAN PEDRO MARKET,12
SAN PEDRO MARKET #2,390643,SAN PEDRO MARKET,SAN PEDRO MARKET,12
SAN PEDRO MINI MART,474704,SAN PEDRO MINI MART,SAN PEDRO MINI MART,12
SAN PEDRO SUPERMARKET,571111,SAN PEDRO SUPERMARKET,SAN PEDRO SUPERMARKET,12
SAN REMO CO,694383,SAN REMO CO,SAN REMO CO,12
SAN'S LIQUOR,448068,SANS LIQUOR,SANS LIQUOR,12
SANCHEZ & SONS GROCERY,559951,SANCHEZ SONS GROCERY,SANCHEZ SONS GROCERY,12
SANCHEZ MARKET,490237,SANCHEZ MARKET,SANCHEZ MARKET,12
SANCHEZ MEAT MARKET,531319,SANCHEZ MEAT MARKET,SANCHEZ MEAT MARKET,12
SANCHEZ MEAT MARKET,359344,SANCHEZ MEAT MARKET,SANCHEZ MEAT MARKET,12
SANCHEZ MINI MARKET,599668,SANCHEZ MINI MARKET,SANCHEZ MINI MARKET,12
SANCHEZ MINI-MART,265698,SANCHEZ MINIMART,SANCHEZ MINIMART,12
SANCHEZ PRODUCE MARKET,695575,SANCHEZ PRODUCE MARKET,SANCHEZ PRODUCE MARKET,12
SANDERS FISH,432725,SANDERS FISH,SANDERS FISH,12
SANDLER'S LIQUOR,609497,SANDLERS LIQUOR,SANDLERS LIQUOR,12
SANDOVAL'S MARKET,352810,SANDOVALS MARKET,SANDOVALS MARKET,12
SANDOVAL'S MEAT MARKET,452889,SANDOVALS MEAT MARKET,SANDOVALS MEAT MARKET,12
SANDOVAL'S PRODUCE,591374,SANDOVALS PRODUCE,SANDOVALS PRODUCE,12
SANDRA MEAT MARKET,281982,SANDRA MEAT MARKET,SANDRA MEAT MARKET,12
SANDY'S BAKERY #2,459841,SANDYS BAKERY,SANDYS BAKERY,12
SANDY'S MARKET,250446,SANDYS MARKET,SANDYS MARKET,12
SANTA ANITA SEAFOOD MARKET,298345,SANTA ANITA SEAFOOD MARKET,SANTA ANITA SEAFOOD MARKET,12
SANTA BARBARA MARKET,235332,SANTA BARBARA MARKET,SANTA BARBARA MARKET,12
SANTA BARBARA MARKET,529365,SANTA BARBARA MARKET,SANTA BARBARA MARKET,12
SANTA BARBARA MARKET,540070,SANTA BARBARA MARKET,SANTA BARBARA MARKET,12
SANTA BARBARA MINI MARKET,629608,SANTA BARBARA MINI MARKET,SANTA BARBARA MINI MARKET,12
SANTA BARBARA MINI MKT,278006,SANTA BARBARA MINI MKT,SANTA BARBARA MINI MKT,12
"SANTA BONITA MARKET, LLC  ",291773,SANTA BONITA MARKET,SANTA BONITA MARKET,12
SANTA CLARA MEAT MARKET,408595,SANTA CLARA MEAT MARKET,SANTA CLARA MEAT MARKET,12
SANTA CLARA MEAT MARKET,392863,SANTA CLARA MEAT MARKET,SANTA CLARA MEAT MARKET,12
SANTA CRUS MEAT MARKET,581205,SANTA CRUS MEAT MARKET,SANTA CRUS MEAT MARKET,12
SANTA FE #2 MARKET & LIQUOR,418855,SANTA FE MARKET LIQUOR,SANTA FE MARKET LIQUOR,12
SANTA FE ARCO,642670,SANTA FE ARCO,SANTA FE ARCO,12
SANTA FE GROCERY & MEATS,324250,SANTA FE GROCERY MEATS,SANTA FE GROCERY MEATS,12
SANTA FE LIQUOR,276583,SANTA FE LIQUOR,SANTA FE LIQUOR,12
SANTA FE LIQUOR,697704,SANTA FE LIQUOR,SANTA FE LIQUOR,12
SANTA FE LIQUOR,526132,SANTA FE LIQUOR,SANTA FE LIQUOR,12
SANTA FE MARKET,486159,SANTA FE MARKET,SANTA FE MARKET,12
SANTA FE MARKET,320027,SANTA FE MARKET,SANTA FE MARKET,12
SANTA FE MARKET,402794,SANTA FE MARKET,SANTA FE MARKET,12
SANTA FE MEAT MARKET,493032,SANTA FE MEAT MARKET,SANTA FE MEAT MARKET,12
SANTA FE MEAT MARKET,384828,SANTA FE MEAT MARKET,SANTA FE MEAT MARKET,12
SANTA FE MINI MARKET,654250,SANTA FE MINI MARKET,SANTA FE MINI MARKET,12
SANTA FE PRODUCE,286410,SANTA FE PRODUCE,SANTA FE PRODUCE,12
SANTA FE SPRINGS FARMERS MARKET,614844,SANTA FE SPRINGS FARMERS MARKET,SANTA FE SPRINGS FARMERS MARKET,12
SANTA JULIA MARKET,710916,SANTA JULIA MARKET,SANTA JULIA MARKET,12
SANTA LUCIA MARKET,247213,SANTA LUCIA MARKET,SANTA LUCIA MARKET,12
SANTA MARTHA MEAT MKT & TORTLLRIA,548151,SANTA MARTHA MEAT MKT TORTLLRIA,SANTA MARTHA MEAT MKT TORTLLRIA,12
SANTA MARTHA MEAT MKT TORTILLERIA,391341,SANTA MARTHA MEAT MKT TORTILLERIA,SANTA MARTHA MEAT MKT TORTILLERIA,12
SANTA MESA ORIENTAL MKT,396333,SANTA MESA ORIENTAL MKT,SANTA MESA ORIENTAL MKT,12
SANTA MONICA GLATT KOSHER MARKET,600029,SANTA MONICA GLATT KOSHER MARKET,SANTA MONICA GLATT KOSHER MARKET,12
SANTA MONICA KOSHER MARKET,257299,SANTA MONICA KOSHER MARKET,SANTA MONICA KOSHER MARKET,12
SANTA ROSA DE LIMA MEAT MARKET,319519,SANTA ROSA DE LIMA MEAT MARKET,SANTA ROSA DE LIMA MEAT MARKET,12
SANTANA MARKET,686061,SANTANA MARKET,SANTANA MARKET,12
SANTANA MARKET,541407,SANTANA MARKET,SANTANA MARKET,12
SANTANA MARKET,675963,SANTANA MARKET,SANTANA MARKET,12
SANTANA MARKET,394707,SANTANA MARKET,SANTANA MARKET,12
SANTANA MEAT MARKET,505028,SANTANA MEAT MARKET,SANTANA MEAT MARKET,12
SANTANA PRODUCE,309569,SANTANA PRODUCE,SANTANA PRODUCE,12
"SANTEE GALLERIA DISCOUNT, INC  ",399016,SANTEE GALLERIA DISCOUNT,SANTEE GALLERIA DISCOUNT,12
SANTORO'S MARKET,513184,SANTOROS MARKET,SANTOROS MARKET,12
SANTOS DISCOUNT MARKET,726030,SANTOS DISCOUNT MARKET,SANTOS DISCOUNT MARKET,12
SANTOS RANCH MARKET,649293,SANTOS RANCH MARKET,SANTOS RANCH MARKET,12
SARAI'S BAKERY & MINI MARKET,630022,SARAIS BAKERY MINI MARKET,SARAIS BAKERY MINI MARKET,12
SARDAR'S DELI-MARKET,565485,SARDARS DELIMARKET,SARDARS DELIMARKET,12
SARITA'S MEAT MARKET,682088,SARITAS MEAT MARKET,SARITAS MEAT MARKET,12
SARITAS MARKET,264958,SARITAS MARKET,SARITAS MARKET,12
SARITAS MEAT MARKET,468285,SARITAS MEAT MARKET,SARITAS MEAT MARKET,12
SARKIS MARKET,304672,SARKIS MARKET,SARKIS MARKET,12
SASOON MEAT MARKET,600444,SASOON MEAT MARKET,SASOON MEAT MARKET,12
SASOUN GROCERY MARKET,470980,SASOUN GROCERY MARKET,SASOUN GROCERY MARKET,12
SASOUN MINI MARKET,488254,SASOUN MINI MARKET,SASOUN MINI MARKET,12
SATELLITE MARKET,450519,SATELLITE MARKET,SATELLITE MARKET,12
SATICOY LIQUOR,726589,SATICOY LIQUOR,SATICOY LIQUOR,12
SATSUMA FUJI LIQUOR,321994,SATSUMA FUJI LIQUOR,SATSUMA FUJI LIQUOR,12
SAUL'S LIQUOR MART,649769,SAULS LIQUOR MART,SAULS LIQUOR MART,12
SAUL'S LIQUOR MART,239902,SAULS LIQUOR MART,SAULS LIQUOR MART,12
SAV MART,351463,SAV MART,SAV MART,12
SAV MAX FOODS  309,629177,SAV MAX FOODS,SAV MAX FOODS,12
SAV ON DRUG  9704,500399,SAV ON DRUG,SAV ON DRUG,12
SAV-U-FOOD  32,423362,SAVUFOOD,SAVUFOOD,12
SAV-U-FOOD  36,328179,SAVUFOOD,SAVUFOOD,12
"SAV-U-FOOD, INC.  20",565966,SAVUFOOD,SAVUFOOD,12
SAV-U-FOODS  24,667626,SAVUFOODS,SAVUFOODS,12
SAV-U-FOODS  31,591345,SAVUFOODS,SAVUFOODS,12
SAV-U-FOODS  26,402107,SAVUFOODS,SAVUFOODS,12
SAV-U-FOODS  27,256386,SAVUFOODS,SAVUFOODS,12
SAV-U-FOODS #19,296615,SAVUFOODS,SAVUFOODS,12
SAV-U-FOODS INC  #2,578698,SAVUFOODS,SAVUFOODS,12
"SAV-U-FOODS, INC  #5  ",270290,SAVUFOODS,SAVUFOODS,12
"SAV-U-FOODS, INC  #8  ",340905,SAVUFOODS,SAVUFOODS,12
"SAV-U-FOODS, INC #1  ",389300,SAVUFOODS,SAVUFOODS,12
"SAV-U-FOODS, INC.  10",434602,SAVUFOODS,SAVUFOODS,12
"SAV-U-FOODS, INC.  12",541602,SAVUFOODS,SAVUFOODS,12
"SAV-U-FOODS, INC.  14",542116,SAVUFOODS,SAVUFOODS,12
SAVE BARGAIN,565879,SAVE BARGAIN,SAVE BARGAIN,12
"SAVE BARGAIN DISCOUNT, INC.  ",404432,SAVE BARGAIN DISCOUNT,SAVE BARGAIN DISCOUNT,12
SAVE MART,514130,SAVE MART,SAVE MART,12
SAVE MAX,418366,SAVE MAX,SAVE MAX,12
SAVE MAX,658228,SAVE MAX,SAVE MAX,12
SAVE-A-LOT  910,459985,SAVEALOT,SAVEALOT,12
SAVE-MORE GROCERY,314881,SAVEMORE GROCERY,SAVEMORE GROCERY,12
SAVER LIQUOR & JR  MARKET,328575,SAVER LIQUOR JR MARKET,SAVER LIQUOR JR MARKET,12
SAVING CENTER MARKET,437939,SAVING CENTER MARKET,SAVING CENTER MARKET,12
SAVING LAND PRODUCE/INTERNT'L MRT,404175,SAVING LAND PRODUCEINTERNTL MRT,SAVING LAND PRODUCEINTERNTL MRT,12
SAVON MEAT MARKET,415157,SAVON MEAT MARKET,SAVON MEAT MARKET,12
SCHEINER FOODS,473310,SCHEINER FOODS,SCHEINER FOODS,12
SCOTTS DRIVE IN DAIRY,670077,SCOTTS DRIVE IN DAIRY,SCOTTS DRIVE IN DAIRY,12
SCOTTS LIQUOR,379750,SCOTTS LIQUOR,SCOTTS LIQUOR,12
SCOTTY LIQUOR STORE,294765,SCOTTY LIQUOR STORE,SCOTTY LIQUOR STORE,12
SEABRIGHT MARKET,398418,SEABRIGHT MARKET,SEABRIGHT MARKET,12
SEAFOOD BAY INC.,288402,SEAFOOD BAY,SEAFOOD BAY,12
SEAFOOD CITY SUPERMARKET,579575,SEAFOOD CITY SUPERMARKET,SEAFOOD CITY SUPERMARKET,12
SEAFOOD CITY SUPERMARKET,394250,SEAFOOD CITY SUPERMARKET,SEAFOOD CITY SUPERMARKET,12
SEAFOOD EXPRESS,677265,SEAFOOD EXPRESS,SEAFOOD EXPRESS,12
SEAFOOD MARKET,665817,SEAFOOD MARKET,SEAFOOD MARKET,12
"SEAFOOD MARKET, INC  ",649526,SEAFOOD MARKET,SEAFOOD MARKET,12
SEAMAN'S FISH MARKET,425778,SEAMANS FISH MARKET,SEAMANS FISH MARKET,12
SEAMAN'S LIQ,593137,SEAMANS LIQ,SEAMANS LIQ,12
SEASON'S PRODUCE MARKET,302277,SEASONS PRODUCE MARKET,SEASONS PRODUCE MARKET,12
SELECT FRESH PRODUCE,519845,SELECT FRESH PRODUCE,SELECT FRESH PRODUCE,12
SELECTED SPICES,528658,SELECTED SPICES,SELECTED SPICES,12
SELECTED SPICES,310296,SELECTED SPICES,SELECTED SPICES,12
SELENA'S 99 CENT STORE,478475,SELENAS CENT STORE,SELENAS CENT STORE,12
SELIN MARKET,608867,SELIN MARKET,SELIN MARKET,12
SENIOR ONE DOLLAR,535102,SENIOR ONE DOLLAR,SENIOR ONE DOLLAR,12
SENSATIONAL MINI MARKET,527854,SENSATIONAL MINI MARKET,SENSATIONAL MINI MARKET,12
SEPAHAN FOOD STORES,382429,SEPAHAN FOOD STORES,SEPAHAN FOOD STORES,12
SEREYSOPHORN MARKET,336487,SEREYSOPHORN MARKET,SEREYSOPHORN MARKET,12
SERGIO'S BAKERY & CAKES,548754,SERGIOS BAKERY CAKES,SERGIOS BAKERY CAKES,12
SERV-BEST CO,566707,SERVBEST CO,SERVBEST CO,12
SERVE-LITE MARKET,585960,SERVELITE MARKET,SERVELITE MARKET,12
SERVE-RITE MARKET,434172,SERVERITE MARKET,SERVERITE MARKET,12
SERVICE LIQUOR,328668,SERVICE LIQUOR,SERVICE LIQUOR,12
SERVICE LIQUOR HOUSE,253308,SERVICE LIQUOR HOUSE,SERVICE LIQUOR HOUSE,12
SERVICE LIQUOR HOUSE,404566,SERVICE LIQUOR HOUSE,SERVICE LIQUOR HOUSE,12
SEVAN DELI FOOD MKT,355100,SEVAN DELI FOOD MKT,SEVAN DELI FOOD MKT,12
SEVAN GROCERY,242801,SEVAN GROCERY,SEVAN GROCERY,12
SEVAN GROCERY MARKET DELI,478123,SEVAN GROCERY MARKET DELI,SEVAN GROCERY MARKET DELI,12
SEVAN MARKET AND FRESH PRODUCE,356021,SEVAN MARKET AND FRESH PRODUCE,SEVAN MARKET AND FRESH PRODUCE,12
SEVAN MEAT MARKET,523885,SEVAN MEAT MARKET,SEVAN MEAT MARKET,12
SEVAN MINI MARKET,500076,SEVAN MINI MARKET,SEVAN MINI MARKET,12
SEVAN MINI MARKET,359078,SEVAN MINI MARKET,SEVAN MINI MARKET,12
SEVEN HUNDRED MARKET,410930,SEVEN HUNDRED MARKET,SEVEN HUNDRED MARKET,12
SEVEN SEAS USA CO,454446,SEVEN SEAS USA CO,SEVEN SEAS USA CO,12
SEVEN STAR JR MARKET,436342,SEVEN STAR JR MARKET,SEVEN STAR JR MARKET,12
SEVEN-ELEVEN FOOD STORE,612596,SEVENELEVEN FOOD STORE,SEVENELEVEN FOOD STORE,12
SEVENTH STREET MKT,420333,SEVENTH STREET MKT,SEVENTH STREET MKT,12
SHABAZZ MEAT MARKET,321104,SHABAZZ MEAT MARKET,SHABAZZ MEAT MARKET,12
SHADOW HILLS MARKET,574034,SHADOW HILLS MARKET,SHADOW HILLS MARKET,12
SHALIMAR MARKET,710073,SHALIMAR MARKET,SHALIMAR MARKET,12
SHALIMAR MEAT & GROCERIES,327076,SHALIMAR MEAT GROCERIES,SHALIMAR MEAT GROCERIES,12
SHAMMY'S MARKET & DELI,256887,SHAMMYS MARKET DELI,SHAMMYS MARKET DELI,12
SHAMROCK LIQUOR,424294,SHAMROCK LIQUOR,SHAMROCK LIQUOR,12
SHAMROCK LIQUOR,627242,SHAMROCK LIQUOR,SHAMROCK LIQUOR,12
SHAMROCK LIQUOR,251110,SHAMROCK LIQUOR,SHAMROCK LIQUOR,12
SHANG LEE POULTRY,714335,SHANG LEE POULTRY,SHANG LEE POULTRY,12
"SHANG LEE POULTRY, INC.  ",726850,SHANG LEE POULTRY,SHANG LEE POULTRY,12
SHANT'S IMPORTED FOODS & DELI,570400,SHANTS IMPORTED FOODS DELI,SHANTS IMPORTED FOODS DELI,12
SHAWN'S MARKET,548709,SHAWNS MARKET,SHAWNS MARKET,12
SHAWN'S MARKET & LIQUOR,477528,SHAWNS MARKET LIQUOR,SHAWNS MARKET LIQUOR,12
SHAYAN INTERNATIONAL MARKET,445120,SHAYAN INTERNATIONAL MARKET,SHAYAN INTERNATIONAL MARKET,12
SHAYAN MARKET,284651,SHAYAN MARKET,SHAYAN MARKET,12
SHELI'S LIQUOR,512853,SHELIS LIQUOR,SHELIS LIQUOR,12
SHERMAN LIQUOR & JR. MARKET,596506,SHERMAN LIQUOR JR MARKET,SHERMAN LIQUOR JR MARKET,12
SHERMAN LIQUOR JR MARKET,681786,SHERMAN LIQUOR JR MARKET,SHERMAN LIQUOR JR MARKET,12
SHERMAN LIQUOR JR. MARKET,678771,SHERMAN LIQUOR JR MARKET,SHERMAN LIQUOR JR MARKET,12
SHERMAN WAY PRODUCE & MEAT MKT,484227,SHERMAN WAY PRODUCE MEAT MKT,SHERMAN WAY PRODUCE MEAT MKT,12
SHERVAN RANCH MARKET,346506,SHERVAN RANCH MARKET,SHERVAN RANCH MARKET,12
SHIM PRODUCE,438389,SHIM PRODUCE,SHIM PRODUCE,12
SHIM'S PRODUCE MARKET,311141,SHIMS PRODUCE MARKET,SHIMS PRODUCE MARKET,12
SHIMS BARGAIN,629500,SHIMS BARGAIN,SHIMS BARGAIN,12
SHIMS BARGAIN CENTERS,410561,SHIMS BARGAIN CENTERS,SHIMS BARGAIN CENTERS,12
SHIMS PRODUCE MARKET,397675,SHIMS PRODUCE MARKET,SHIMS PRODUCE MARKET,12
SHIMS PRODUCE MARKET,593701,SHIMS PRODUCE MARKET,SHIMS PRODUCE MARKET,12
SHIN'S MARKET,476837,SHINS MARKET,SHINS MARKET,12
SHINY TEXACO,329238,SHINY TEXACO,SHINY TEXACO,12
SHIRAK GROCERY,351537,SHIRAK GROCERY,SHIRAK GROCERY,12
SHIRAK GROCERY AND DELI,300431,SHIRAK GROCERY AND DELI,SHIRAK GROCERY AND DELI,12
SHIRAK GROGERY & DELI,513728,SHIRAK GROGERY DELI,SHIRAK GROGERY DELI,12
SHIRAZ LIQUOR AND JUNIOR MARKET,438840,SHIRAZ LIQUOR AND JUNIOR MARKET,SHIRAZ LIQUOR AND JUNIOR MARKET,12
SHIRINIAN GROCERY,275232,SHIRINIAN GROCERY,SHIRINIAN GROCERY,12
SHIRINIAN GROCERY,670127,SHIRINIAN GROCERY,SHIRINIAN GROCERY,12
SHOP AND SAVE,241216,SHOP AND SAVE,SHOP AND SAVE,12
SHOP AND SAVE,551319,SHOP AND SAVE,SHOP AND SAVE,12
SHOP EASY MARKET LIQUOR,526617,SHOP EASY MARKET LIQUOR,SHOP EASY MARKET LIQUOR,12
SHOP EASY MARKET/NR PATEL & CO,694511,SHOP EASY MARKETNR PATEL CO,SHOP EASY MARKETNR PATEL CO,12
SHOP FOR LESS MARKET,300800,SHOP FOR LESS MARKET,SHOP FOR LESS MARKET,12
SHOP HERE FOOD MART,303478,SHOP HERE FOOD MART,SHOP HERE FOOD MART,12
SHOP HERE FOOD MART,286651,SHOP HERE FOOD MART,SHOP HERE FOOD MART,12
SHOPPER'S DISCOUNT MARKET,443672,SHOPPERS DISCOUNT MARKET,SHOPPERS DISCOUNT MARKET,12
SHOPPER'S LIQUOR,521294,SHOPPERS LIQUOR,SHOPPERS LIQUOR,12
SHOPPERS BOYLE RANCH MARKET,547716,SHOPPERS BOYLE RANCH MARKET,SHOPPERS BOYLE RANCH MARKET,12
SHOPPERS FOOD CENTER,450266,SHOPPERS FOOD CENTER,SHOPPERS FOOD CENTER,12
SHOPPERS RANCHO MARKET,339924,SHOPPERS RANCHO MARKET,SHOPPERS RANCHO MARKET,12
SHORT CIRCUIT LIQUOR,229947,SHORT CIRCUIT LIQUOR,SHORT CIRCUIT LIQUOR,12
SHORT CIRCUIT LIQUOR,547110,SHORT CIRCUIT LIQUOR,SHORT CIRCUIT LIQUOR,12
SHOW PLACE LIQUOR,537588,SHOW PLACE LIQUOR,SHOW PLACE LIQUOR,12
SHOWCASE LIQUOR,685873,SHOWCASE LIQUOR,SHOWCASE LIQUOR,12
SHOWCASE LIQUOR,237750,SHOWCASE LIQUOR,SHOWCASE LIQUOR,12
SHYREAS LIQUOR,227945,SHYREAS LIQUOR,SHYREAS LIQUOR,12
SIAM MARKET,626631,SIAM MARKET,SIAM MARKET,12
SIAM MARKET,627502,SIAM MARKET,SIAM MARKET,12
SIDETRACK MARKET,326494,SIDETRACK MARKET,SIDETRACK MARKET,12
SIDS LIQUOR & DELI,457144,SIDS LIQUOR DELI,SIDS LIQUOR DELI,12
SIEM REAP MARKET INC,284592,SIEM REAP MARKET,SIEM REAP MARKET,12
SIERRA BAKERY GROCERY,612949,SIERRA BAKERY GROCERY,SIERRA BAKERY GROCERY,12
SIERRA LIQUOR,242402,SIERRA LIQUOR,SIERRA LIQUOR,12
SIERRA LIQUOR,256797,SIERRA LIQUOR,SIERRA LIQUOR,12
SIERRA MARKET,528357,SIERRA MARKET,SIERRA MARKET,12
SIGNAL FOODS,268302,SIGNAL FOODS,SIGNAL FOODS,12
SIGNAL HILL LIQUOR,397579,SIGNAL HILL LIQUOR,SIGNAL HILL LIQUOR,12
SIGNAL MARKET CORP,693564,SIGNAL MARKET CORP,SIGNAL MARKET CORP,12
SILVA'S FIESTA MEAT/DELI #35,435345,SILVAS FIESTA MEATDELI,SILVAS FIESTA MEATDELI,12
SILVER LAKE LIQUOR,363642,SILVER LAKE LIQUOR,SILVER LAKE LIQUOR,12
SILVER MEAT CO,573631,SILVER MEAT CO,SILVER MEAT CO,12
SILVER MOON MARKET,400537,SILVER MOON MARKET,SILVER MOON MARKET,12
SILVER SKATE LIQUOR,397824,SILVER SKATE LIQUOR,SILVER SKATE LIQUOR,12
SILVER SUN LIQUOR,230113,SILVER SUN LIQUOR,SILVER SUN LIQUOR,12
SIM'S LIQUOR,579144,SIMS LIQUOR,SIMS LIQUOR,12
SIM'S LIQUR STORE,280675,SIMS LIQUR STORE,SIMS LIQUR STORE,12
SIMONS DAIRY,347669,SIMONS DAIRY,SIMONS DAIRY,12
SINAI GROCERY STORE,384147,SINAI GROCERY STORE,SINAI GROCERY STORE,12
SINALOA MEAT MARKET,720236,SINALOA MEAT MARKET,SINALOA MEAT MARKET,12
SINALOA'S MEAT MARKET,615063,SINALOAS MEAT MARKET,SINALOAS MEAT MARKET,12
SINWA SUPERMARKET,516133,SINWA SUPERMARKET,SINWA SUPERMARKET,12
SION MINI MARKET,576796,SION MINI MARKET,SION MINI MARKET,12
SIPAN MARKET,399906,SIPAN MARKET,SIPAN MARKET,12
SIPAN MARKET,702215,SIPAN MARKET,SIPAN MARKET,12
SIPAN MARKET,334154,SIPAN MARKET,SIPAN MARKET,12
SIPAN MEAT MAREKT,523952,SIPAN MEAT MAREKT,SIPAN MEAT MAREKT,12
SIPAN MEAT MARKET,643817,SIPAN MEAT MARKET,SIPAN MEAT MARKET,12
"SIXTH STREET MARKETPLACE, L.P.  ",311134,SIXTH STREET MARKETPLACE LP,SIXTH STREET MARKETPLACE LP,12
SKI'S LIQUOR,473141,SKIS LIQUOR,SKIS LIQUOR,12
SKI'S LIQUOR,641800,SKIS LIQUOR,SKIS LIQUOR,12
SKIPS LIQUOR,482324,SKIPS LIQUOR,SKIPS LIQUOR,12
SLAUSON FISH MARKET,668857,SLAUSON FISH MARKET,SLAUSON FISH MARKET,12
SLAUSON LIQUOR,626755,SLAUSON LIQUOR,SLAUSON LIQUOR,12
SLAUSON LIQUOR & DELI,616168,SLAUSON LIQUOR DELI,SLAUSON LIQUOR DELI,12
SM FAMILY SEAFOOD MARKET,675673,SM FAMILY SEAFOOD MARKET,SM FAMILY SEAFOOD MARKET,12
SMART & FINAL  375,497229,SMART FINAL,SMART FINAL,12
SMART & FINAL  362,317653,SMART FINAL,SMART FINAL,12
SMART & FINAL  458,587245,SMART FINAL,SMART FINAL,12
SMART & FINAL  367,437007,SMART FINAL,SMART FINAL,12
SMART & FINAL  366,615810,SMART FINAL,SMART FINAL,12
SMART & FINAL #311,445904,SMART FINAL,SMART FINAL,12
SMART & FINAL #327,661874,SMART FINAL,SMART FINAL,12
SMILE LIQUOR,664110,SMILE LIQUOR,SMILE LIQUOR,12
SMITH BROS. FISH & CHICKEN,452648,SMITH BROS FISH CHICKEN,SMITH BROS FISH CHICKEN,12
SMITH'S FOOD & DRUG  729,495386,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITH'S FOOD & DRUG #736,287090,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITH'S JR MARKET,337438,SMITHS JR MARKET,SMITHS JR MARKET,12
SMITHS FOOD & DRUG  727,284801,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITHS FOOD & DRUG  738,612403,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITHS FOOD & DRUG #704,633346,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITHS FOOD & DRUG #708,310208,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITHS FOOD & DRUG #714,427937,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITHS FOOD & DRUG #717 717..,632998,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITHS FOOD & DRUG #723 723..,557461,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITHS FOOD & DRUG #735,299563,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
SMITHS FOOD & DRUG #747,699957,SMITHS FOOD DRUG,SMITHS FOOD DRUG,12
